Gene,Xobs
YPL277C,0.011838
YPL278C,0.05699
YPL280W,0.016357
YPL282C,0.069959
YPR006C,0.055536
YPR008W,0.07914
YPR009W,0.053057
YPR010C,1.178896
YPR016C,1.378601
YPR026W,0.014348
YPR030W,0.007188
YPR036W,2.295958
YPR037C,0.715458
YPR049C,0.0127
YPR051W,0.383334
YPR080W,54.723068
YPR085C,0.011569
YPR095C,0.008254
YPR097W,0.106392
YPR101W,0.099305
YPR103W,2.658746
YPR107C,0.053768
YPR109W,0.082636
YPR111W,0.0189
YPR112C,0.17349
YPR124W,0.596941
YPR139C,0.288843
YPR141C,0.026645
YPR161C,0.160778
YPR168W,0.006145
YPR171W,0.01265
YPR172W,0.095492
YPR173C,0.292717
YPR174C,0.037884
YPR185W,0.024114
YPR187W,1.055687
YPR190C,0.126421
YPR194C,0.021259
YPR196W,0.005535
YPR200C,0.058073
YPR203W,0.028984
